,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
46238,WI,27500,"Janesville, WI",19-0000,"Life, Physical, and Social Science Occupations",major,370,8,6.041,0.71,26.91,55980,5.8,10.49,18.56,23.97,34.38,46.01,21810,38600,49860,71510,95700,2012
46241,WI,27500,"Janesville, WI",21-0000,Community and Social Service Occupations,major,960,18,15.815,1.09,19.59,40750,3.2,10.35,14.3,19.86,23.91,28.78,21520,29740,41310,49740,59870,2012
46250,WI,27500,"Janesville, WI",23-0000,Legal Occupations,major,170,18.8,2.846,0.36,32.28,67140,11.8,14.35,20.93,27.97,38.37,53.02,29850,43520,58180,79810,110270,2012
46253,WI,27500,"Janesville, WI",25-0000,"Education, Training, and Library Occupations",major,4310,16.2,71.179,1.11,20.86,43390,3.6,10.06,12.95,19.83,28.09,33.94,20920,26930,41240,58420,70600,2012
46266,WI,27500,"Janesville, WI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,460,14.7,7.589,0.56,18.8,39100,4.8,8.73,12.04,17.25,22.74,29.01,18160,25050,35870,47300,60350,2012
46273,WI,27500,"Janesville, WI",29-0000,Healthcare Practitioners and Technical Occupations,major,4170,13.2,68.916,1.17,35.09,72990,6.1,14.99,21.71,27.89,35.59,65.48,31180,45160,58020,74020,136210,2012
46300,WI,27500,"Janesville, WI",31-0000,Healthcare Support Occupations,major,2150,9,35.468,1.18,13.22,27490,2.9,9.57,10.55,12.45,15.44,18.18,19890,21940,25890,32110,37820,2012
46310,WI,27500,"Janesville, WI",33-0000,Protective Service Occupations,major,960,18.8,15.919,0.65,21.95,45660,4.8,9.76,14.55,22.56,28.5,33.9,20310,30270,46930,59290,70520,2012
46316,WI,27500,"Janesville, WI",35-0000,Food Preparation and Serving Related Occupations,major,5840,5,96.513,1.09,9.37,19500,1.9,7.65,8.07,8.75,9.59,13.03,15920,16780,18210,19960,27090,2012
46329,WI,27500,"Janesville, WI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1940,9.3,32.001,0.98,12.19,25360,3.3,7.88,8.65,10.55,14.78,19.67,16400,17990,21940,30750,40920,2012
46334,WI,27500,"Janesville, WI",39-0000,Personal Care and Service Occupations,major,1880,9.3,31.105,1.06,10.65,22150,3.3,7.79,8.44,9.59,11.55,14.47,16210,17560,19950,24020,30100,2012
46343,WI,27500,"Janesville, WI",41-0000,Sales and Related Occupations,major,6220,4.9,102.772,0.97,16.42,34150,3.9,8.07,8.92,11.69,19.11,30.92,16780,18560,24310,39750,64310,2012
46357,WI,27500,"Janesville, WI",43-0000,Office and Administrative Support Occupations,major,9590,4.8,158.39,0.97,14.87,30930,1.6,8.8,10.69,13.87,17.7,22.33,18300,22230,28860,36810,46440,2012
46390,WI,27500,"Janesville, WI",45-0000,"Farming, Fishing, and Forestry Occupations",major,50,23.4,0.766,0.23,19.5,40560,12,9.55,11.32,17.65,26.03,33.29,19860,23550,36710,54140,69240,2012
46391,WI,27500,"Janesville, WI",47-0000,Construction and Extraction Occupations,major,1920,10.2,31.728,0.83,22.47,46740,2.5,12.34,15.85,21.16,28.77,34.27,25670,32960,44010,59840,71280,2012
46403,WI,27500,"Janesville, WI",49-0000,"Installation, Maintenance, and Repair Occupations",major,2370,7,39.163,1.01,20.16,41930,2.5,10.81,14.51,19.37,23.8,30.84,22480,30190,40290,49490,64140,2012
46419,WI,27500,"Janesville, WI",51-0000,Production Occupations,major,5360,6.6,88.514,1.34,17.06,35480,2.3,9.21,11.97,16.02,20.5,26.96,19160,24900,33330,42630,56080,2012
46445,WI,27500,"Janesville, WI",53-0000,Transportation and Material Moving Occupations,major,6170,7,101.878,1.51,15.38,31980,2.1,9.13,11.22,14.44,18.19,22.63,18980,23340,30030,37840,47070,2012
46464,WI,29100,"La Crosse, WI-MN",11-0000,Management Occupations,major,2870,9.9,40.455,0.82,42.09,87540,2.9,17.16,26.21,37.06,51.38,70.12,35690,54510,77080,106870,145860,2012
46484,WI,29100,"La Crosse, WI-MN",13-0000,Business and Financial Operations Occupations,major,2720,9.2,38.302,0.78,27.24,56660,2.9,14.71,19.13,24,31.81,42.13,30600,39800,49910,66150,87630,2012
46505,WI,29100,"La Crosse, WI-MN",15-0000,Computer and Mathematical Occupations,major,1270,15.5,17.889,0.65,32.32,67220,3.8,17.98,22.66,30.58,40.07,50.1,37400,47140,63600,83350,104210,2012
46515,WI,29100,"La Crosse, WI-MN",17-0000,Architecture and Engineering Occupations,major,1150,15.3,16.245,0.9,32.44,67470,4.2,18.53,23.74,31.26,40.46,49.94,38540,49380,65020,84160,103870,2012
46526,WI,29100,"La Crosse, WI-MN",19-0000,"Life, Physical, and Social Science Occupations",major,550,14.1,7.778,0.92,26.49,55100,4.4,11.99,16.69,24.49,34.41,43.17,24940,34720,50940,71580,89790,2012
46532,WI,29100,"La Crosse, WI-MN",21-0000,Community and Social Service Occupations,major,1390,21.3,19.543,1.35,19.45,40460,3.9,10.34,13.52,17.91,24.92,30.13,21500,28130,37250,51820,62670,2012
46542,WI,29100,"La Crosse, WI-MN",23-0000,Legal Occupations,major,240,21.5,3.393,0.43,33.1,68840,15.1,15.42,17.83,24.54,49.57,66.32,32060,37090,51030,103100,137950,2012
46545,WI,29100,"La Crosse, WI-MN",25-0000,"Education, Training, and Library Occupations",major,4680,7.6,65.942,1.03,22.49,46780,3.3,11.9,14.7,22.41,28.45,34.55,24760,30570,46610,59170,71870,2012
46568,WI,29100,"La Crosse, WI-MN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,850,12.2,11.962,0.89,17.57,36540,6.3,8.24,9.47,16.24,22.83,30.45,17130,19690,33780,47490,63340,2012
46573,WI,29100,"La Crosse, WI-MN",29-0000,Healthcare Practitioners and Technical Occupations,major,6300,38.1,88.7,1.51,36.3,75500,5.5,15.31,20.82,26.4,35.66,79.66,31840,43310,54920,74180,165700,2012
46601,WI,29100,"La Crosse, WI-MN",31-0000,Healthcare Support Occupations,major,2720,30.4,38.364,1.28,14.03,29190,2.2,9.81,11.02,13.46,16.49,18.75,20400,22910,28000,34300,39000,2012
46612,WI,29100,"La Crosse, WI-MN",33-0000,Protective Service Occupations,major,1110,34,15.625,0.63,17.45,36300,7.7,8.56,10.53,15.56,23.53,28.09,17810,21900,32360,48950,58430,2012
46618,WI,29100,"La Crosse, WI-MN",35-0000,Food Preparation and Serving Related Occupations,major,7050,7.9,99.269,1.12,9.4,19540,3,7.64,8.06,8.77,10,13.32,15880,16760,18230,20800,27710,2012
46634,WI,29100,"La Crosse, WI-MN",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2260,9.5,31.862,0.98,12.13,25230,2.4,8.03,9.02,11.74,14.45,17.41,16700,18750,24410,30060,36220,2012
46641,WI,29100,"La Crosse, WI-MN",39-0000,Personal Care and Service Occupations,major,3240,9.7,45.599,1.56,10.28,21390,2.1,7.79,8.44,9.59,11.27,14.79,16210,17560,19960,23440,30770,2012
46652,WI,29100,"La Crosse, WI-MN",41-0000,Sales and Related Occupations,major,7490,5.7,105.54,0.99,14.94,31070,3.1,8.01,8.82,11.18,17.16,26.71,16670,18350,23260,35700,55550,2012
46669,WI,29100,"La Crosse, WI-MN",43-0000,Office and Administrative Support Occupations,major,11060,8.7,155.828,0.95,14.96,31110,1.3,9.06,11.44,14.23,17.71,22.05,18850,23800,29590,36840,45850,2012
46706,WI,29100,"La Crosse, WI-MN",45-0000,"Farming, Fishing, and Forestry Occupations",major,30,41,0.464,0.14,11.56,24050,8.7,8.01,9.16,10.98,13.71,16.67,16670,19050,22840,28510,34670,2012
46707,WI,29100,"La Crosse, WI-MN",47-0000,Construction and Extraction Occupations,major,1980,8.8,27.94,0.73,23.61,49110,3,13.71,16.73,22.06,29.53,35.34,28520,34810,45890,61420,73510,2012
46720,WI,29100,"La Crosse, WI-MN",49-0000,"Installation, Maintenance, and Repair Occupations",major,2580,7.3,36.385,0.94,18.95,39410,1.8,11.28,14.55,18.32,22.6,27.69,23460,30260,38100,47010,57600,2012
46737,WI,29100,"La Crosse, WI-MN",51-0000,Production Occupations,major,4630,8.9,65.257,0.99,16.78,34900,3.4,9.31,12.54,16.85,20.67,22.98,19370,26080,35050,42990,47800,2012
46761,WI,29100,"La Crosse, WI-MN",53-0000,Transportation and Material Moving Occupations,major,4800,6.3,67.661,1,15.8,32860,2.5,8.47,10.65,15.3,18.82,23.84,17620,22140,31830,39150,49590,2012
46778,WI,31540,"Madison, WI",11-0000,Management Occupations,major,17640,4,52.808,1.08,47.69,99200,1.3,22.32,31.87,43.08,56.69,78.11,46420,66290,89600,117920,162470,2012
46809,WI,31540,"Madison, WI",13-0000,Business and Financial Operations Occupations,major,22450,3.8,67.21,1.36,29.57,61500,1.3,17.18,21.68,27.75,35.39,43.89,35740,45090,57710,73600,91300,2012
46837,WI,31540,"Madison, WI",15-0000,Computer and Mathematical Occupations,major,14880,15.8,44.558,1.62,33.7,70100,1.7,19.58,25.03,32.84,41.54,49.71,40720,52060,68310,86400,103400,2012
46854,WI,31540,"Madison, WI",17-0000,Architecture and Engineering Occupations,major,6190,4.8,18.529,1.02,32.45,67490,1.1,19.42,24.46,31.29,39.67,46.47,40390,50880,65080,82500,96660,2012
46882,WI,31540,"Madison, WI",19-0000,"Life, Physical, and Social Science Occupations",major,7600,1.9,22.771,2.69,27.33,56850,1.9,15.1,18.76,25.09,33.18,43.08,31400,39030,52190,69020,89600,2012
46910,WI,31540,"Madison, WI",21-0000,Community and Social Service Occupations,major,5080,3.6,15.226,1.05,19.9,41390,4.9,10.43,12.38,18.7,25.33,31.26,21690,25760,38900,52690,65020,2012
46926,WI,31540,"Madison, WI",23-0000,Legal Occupations,major,2190,7.1,6.562,0.84,37.17,77310,4,17.23,21.73,32.23,48.59,67.06,35850,45200,67050,101070,139490,2012
46933,WI,31540,"Madison, WI",25-0000,"Education, Training, and Library Occupations",major,23800,6.2,71.266,1.11,25.38,52790,7.1,12.15,14.79,21.32,31.24,44.26,25280,30760,44350,64980,92060,2012
46973,WI,31540,"Madison, WI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,5690,4.4,17.039,1.27,23.96,49840,3.3,9.97,14.83,21.1,28.38,38,20730,30850,43900,59040,79030,2012
47001,WI,31540,"Madison, WI",29-0000,Healthcare Practitioners and Technical Occupations,major,20710,6.3,61.997,1.06,33.6,69880,2.6,15.29,23.14,31.01,39.34,51.8,31800,48120,64490,81830,107740,2012
47044,WI,31540,"Madison, WI",31-0000,Healthcare Support Occupations,major,8520,6.4,25.517,0.85,13.73,28550,2.6,9.07,10.67,13.07,16.24,19.79,18860,22180,27180,33780,41150,2012
47059,WI,31540,"Madison, WI",33-0000,Protective Service Occupations,major,5170,7.8,15.469,0.63,20.22,42050,7.5,8.26,10.26,20.44,27.45,33.55,17170,21340,42520,57090,69790,2012
47074,WI,31540,"Madison, WI",35-0000,Food Preparation and Serving Related Occupations,major,26530,2.2,79.438,0.9,10.27,21360,1.6,7.73,8.26,9.16,11.43,14.74,16070,17190,19040,23780,30650,2012
47092,WI,31540,"Madison, WI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,10620,5,31.813,0.98,12.98,27010,3.2,7.98,8.9,11.7,15.99,21.02,16590,18500,24330,33250,43720,2012
47100,WI,31540,"Madison, WI",39-0000,Personal Care and Service Occupations,major,10530,6.4,31.543,1.08,12.16,25300,2.1,8.17,9.36,10.9,13.78,18.17,16980,19460,22680,28670,37800,2012
47118,WI,31540,"Madison, WI",41-0000,Sales and Related Occupations,major,30500,2.8,91.334,0.86,18.34,38140,2.9,8.08,8.99,12.57,22.22,35.61,16800,18710,26150,46220,74060,2012
47137,WI,31540,"Madison, WI",43-0000,Office and Administrative Support Occupations,major,55900,3.5,167.385,1.02,16.71,34750,1.1,9.9,12.65,15.94,19.98,24.95,20580,26300,33160,41570,51900,2012
47187,WI,31540,"Madison, WI",45-0000,"Farming, Fishing, and Forestry Occupations",major,380,15.3,1.137,0.35,14.81,30810,4.7,8.36,10.59,14.43,18.06,22.17,17390,22020,30010,37570,46100,2012
47193,WI,31540,"Madison, WI",47-0000,Construction and Extraction Occupations,major,9780,3.8,29.288,0.77,24.57,51100,1.9,13.43,17.26,23.3,31.35,36.93,27940,35900,48460,65210,76820,2012
47220,WI,31540,"Madison, WI",49-0000,"Installation, Maintenance, and Repair Occupations",major,10860,4.4,32.525,0.84,21.74,45220,1.7,11.71,15.83,20.85,26.5,32.85,24360,32920,43360,55130,68330,2012
47250,WI,31540,"Madison, WI",51-0000,Production Occupations,major,19720,5.1,59.033,0.89,17.21,35800,1.5,10.26,12.82,16.16,19.91,25.45,21340,26670,33600,41420,52930,2012
47312,WI,31540,"Madison, WI",53-0000,Transportation and Material Moving Occupations,major,19220,3.9,57.553,0.85,15.32,31860,2.3,8.73,10.74,14.21,18.32,23.28,18150,22330,29550,38100,48410,2012
47333,WI,33340,"Milwaukee-Waukesha-West Allis, WI",11-0000,Management Occupations,major,39470,1.9,49,1,51.94,108040,1,23.51,33.27,45.7,62.84,89.35,48890,69200,95060,130700,185860,2012
47364,WI,33340,"Milwaukee-Waukesha-West Allis, WI",13-0000,Business and Financial Operations Occupations,major,46230,2.3,57.388,1.16,31.06,64600,1.5,16.24,21.1,27.94,36.92,48.89,33770,43880,58120,76800,101680,2012
47394,WI,33340,"Milwaukee-Waukesha-West Allis, WI",15-0000,Computer and Mathematical Occupations,major,23730,4.1,29.454,1.07,34.55,71860,1,20.05,25.8,33.91,42.58,51.37,41710,53650,70540,88570,106850,2012
47410,WI,33340,"Milwaukee-Waukesha-West Allis, WI",17-0000,Architecture and Engineering Occupations,major,16590,4.8,20.596,1.14,32.96,68550,1.3,19.22,24.63,31.38,39.59,48.07,39980,51230,65280,82350,99980,2012
47438,WI,33340,"Milwaukee-Waukesha-West Allis, WI",19-0000,"Life, Physical, and Social Science Occupations",major,4300,6.5,5.334,0.63,30.7,63860,3.1,15.53,20.55,27.62,36.27,47.54,32300,42740,57460,75450,98890,2012
47466,WI,33340,"Milwaukee-Waukesha-West Allis, WI",21-0000,Community and Social Service Occupations,major,9500,3.9,11.798,0.82,21.71,45160,2.4,11.54,15.36,20.21,26.62,33.28,24000,31940,42040,55360,69210,2012
47483,WI,33340,"Milwaukee-Waukesha-West Allis, WI",23-0000,Legal Occupations,major,5470,5.5,6.786,0.86,43.14,89730,4.9,16.09,21.21,31.61,59.94,82.31,33460,44120,65760,124680,171200,2012
47491,WI,33340,"Milwaukee-Waukesha-West Allis, WI",25-0000,"Education, Training, and Library Occupations",major,42890,3.8,53.247,0.83,24.99,51990,3.2,9.99,14.59,21.84,33.03,43.59,20780,30350,45430,68710,90660,2012
47545,WI,33340,"Milwaukee-Waukesha-West Allis, WI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,11260,4.6,13.985,1.04,23.59,49070,3.3,8.92,13.32,20.25,28.93,38.79,18540,27700,42120,60170,80680,2012
47578,WI,33340,"Milwaukee-Waukesha-West Allis, WI",29-0000,Healthcare Practitioners and Technical Occupations,major,50210,3.2,62.338,1.06,37.35,77690,3.8,15.99,23.49,29.56,38.05,68.77,33250,48860,61490,79140,143040,2012
47631,WI,33340,"Milwaukee-Waukesha-West Allis, WI",31-0000,Healthcare Support Occupations,major,25800,6.1,32.033,1.07,13.7,28500,2,9.69,10.71,12.8,16.05,18.72,20160,22280,26630,33380,38930,2012
47648,WI,33340,"Milwaukee-Waukesha-West Allis, WI",33-0000,Protective Service Occupations,major,16320,3.6,20.259,0.82,19.87,41320,6.5,8.96,11.16,16.64,29.79,34.64,18630,23200,34610,61970,72060,2012
47664,WI,33340,"Milwaukee-Waukesha-West Allis, WI",35-0000,Food Preparation and Serving Related Occupations,major,62830,1.6,78.004,0.88,9.67,20110,1,7.68,8.14,8.91,10.5,13.51,15970,16930,18530,21840,28090,2012
47682,WI,33340,"Milwaukee-Waukesha-West Allis, WI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,24580,3,30.513,0.94,12.24,25470,1.7,7.98,8.9,10.84,14.09,19.47,16600,18510,22540,29300,40500,2012
47691,WI,33340,"Milwaukee-Waukesha-West Allis, WI",39-0000,Personal Care and Service Occupations,major,32530,5,40.386,1.38,11.14,23180,1.5,7.89,8.65,10.06,11.8,16.41,16400,18000,20920,24540,34130,2012
47713,WI,33340,"Milwaukee-Waukesha-West Allis, WI",41-0000,Sales and Related Occupations,major,78510,2.1,97.464,0.92,20.7,43060,2.1,8.19,9.25,13.98,24.67,41.26,17030,19230,29080,51310,85820,2012
47734,WI,33340,"Milwaukee-Waukesha-West Allis, WI",43-0000,Office and Administrative Support Occupations,major,131380,1.8,163.1,1,16.92,35190,0.6,9.4,12.2,15.96,20.44,25.92,19550,25370,33190,42510,53900,2012
47786,WI,33340,"Milwaukee-Waukesha-West Allis, WI",45-0000,"Farming, Fishing, and Forestry Occupations",major,370,19.9,0.461,0.14,16.3,33910,10.3,8.4,10.1,17.24,21.18,24.02,17460,21000,35860,44060,49970,2012
47788,WI,33340,"Milwaukee-Waukesha-West Allis, WI",47-0000,Construction and Extraction Occupations,major,19870,3.5,24.674,0.65,25.84,53750,1.7,13.98,18.53,25.69,32.89,38.09,29080,38550,53430,68410,79230,2012
47823,WI,33340,"Milwaukee-Waukesha-West Allis, WI",49-0000,"Installation, Maintenance, and Repair Occupations",major,28100,2.9,34.88,0.9,22.76,47340,1.1,12.16,16.45,21.85,27.97,34.95,25300,34210,45440,58170,72700,2012
47862,WI,33340,"Milwaukee-Waukesha-West Allis, WI",51-0000,Production Occupations,major,81170,2.3,100.773,1.53,17.6,36610,0.9,9.99,12.54,16.43,21.42,27.13,20780,26080,34170,44550,56440,2012
47948,WI,33340,"Milwaukee-Waukesha-West Allis, WI",53-0000,Transportation and Material Moving Occupations,major,54390,4.1,67.526,1,14.88,30950,1.7,8.41,10.08,13.45,17.96,23,17480,20960,27990,37350,47840,2012
47978,WI,36780,"Oshkosh-Neenah, WI",11-0000,Management Occupations,major,4080,4.4,45.729,0.93,45.14,93900,1.9,20.98,30.21,40.07,54.53,75.61,43630,62830,83350,113410,157260,2012
47998,WI,36780,"Oshkosh-Neenah, WI",13-0000,Business and Financial Operations Occupations,major,3630,5.2,40.663,0.83,26.08,54240,3.2,14.84,18.97,24.15,30.65,39.03,30870,39460,50230,63750,81180,2012
48015,WI,36780,"Oshkosh-Neenah, WI",15-0000,Computer and Mathematical Occupations,major,1710,14.6,19.213,0.7,30.92,64310,2.1,17.47,22.93,30.64,38.76,45.15,36330,47700,63730,80610,93920,2012
48026,WI,36780,"Oshkosh-Neenah, WI",17-0000,Architecture and Engineering Occupations,major,1750,10.5,19.578,1.08,30.07,62540,3,18.08,23.02,29.43,36.3,44.25,37600,47880,61200,75510,92040,2012
48040,WI,36780,"Oshkosh-Neenah, WI",19-0000,"Life, Physical, and Social Science Occupations",major,500,23.2,5.595,0.66,25.79,53640,5.5,11.49,17.84,25.23,32.99,41.67,23900,37100,52490,68610,86670,2012
48043,WI,36780,"Oshkosh-Neenah, WI",21-0000,Community and Social Service Occupations,major,1070,5,11.992,0.83,22.29,46360,3.8,12.2,16.44,22.17,27.87,32.93,25370,34200,46120,57980,68500,2012
48052,WI,36780,"Oshkosh-Neenah, WI",23-0000,Legal Occupations,major,270,11.8,3.043,0.39,*,*,*,*,*,*,*,*,*,*,*,*,*,2012
48055,WI,36780,"Oshkosh-Neenah, WI",25-0000,"Education, Training, and Library Occupations",major,4190,8.9,46.929,0.73,20.23,42070,3.3,9.4,12.22,19.3,27.14,33.07,19540,25420,40140,56450,68780,2012
48070,WI,36780,"Oshkosh-Neenah, WI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1040,6.2,11.679,0.87,18.35,38160,3.5,8.7,12.27,17.88,22.83,28.64,18090,25530,37190,47490,59570,2012
48082,WI,36780,"Oshkosh-Neenah, WI",29-0000,Healthcare Practitioners and Technical Occupations,major,5010,10,56.152,0.96,35.52,73890,4.9,14.94,20.65,27.75,35.48,68.42,31070,42950,57720,73800,142320,2012
48114,WI,36780,"Oshkosh-Neenah, WI",31-0000,Healthcare Support Occupations,major,2440,7.7,27.377,0.91,13.03,27100,2.7,9.35,10.55,12.61,14.81,17.63,19450,21950,26220,30800,36670,2012
48122,WI,36780,"Oshkosh-Neenah, WI",33-0000,Protective Service Occupations,major,1690,3.6,18.905,0.77,19.17,39870,6.2,8.94,11.14,19.21,25.54,31.01,18590,23180,39960,53130,64500,2012
48130,WI,36780,"Oshkosh-Neenah, WI",35-0000,Food Preparation and Serving Related Occupations,major,6280,3.6,70.41,0.79,9.28,19310,1.7,7.66,8.08,8.79,9.82,12.83,15930,16810,18270,20430,26680,2012
48146,WI,36780,"Oshkosh-Neenah, WI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2180,14.4,24.41,0.75,12.96,26950,3.8,8.09,9.13,12.15,15.94,19.58,16820,18980,25260,33150,40720,2012
48151,WI,36780,"Oshkosh-Neenah, WI",39-0000,Personal Care and Service Occupations,major,2330,9.1,26.129,0.89,11.69,24310,2.8,8.11,9.22,10.93,13.58,16.95,16860,19170,22740,28240,35250,2012
48161,WI,36780,"Oshkosh-Neenah, WI",41-0000,Sales and Related Occupations,major,7250,4.5,81.274,0.77,17.83,37090,4.1,8.03,8.88,11.7,21.68,35.05,16690,18470,24330,45100,72910,2012
48176,WI,36780,"Oshkosh-Neenah, WI",43-0000,Office and Administrative Support Occupations,major,13400,4,150.198,0.92,15.6,32460,1.7,9.33,11.57,14.76,18.57,23.08,19410,24060,30710,38630,48010,2012
48216,WI,36780,"Oshkosh-Neenah, WI",45-0000,"Farming, Fishing, and Forestry Occupations",major,80,17.3,0.879,0.27,*,*,*,*,*,*,*,*,*,*,*,*,*,2012
48218,WI,36780,"Oshkosh-Neenah, WI",47-0000,Construction and Extraction Occupations,major,3890,23.7,43.583,1.14,21.45,44620,2.1,13.04,16.24,20.4,25.62,32.04,27130,33780,42430,53300,66650,2012
48232,WI,36780,"Oshkosh-Neenah, WI",49-0000,"Installation, Maintenance, and Repair Occupations",major,3640,13.1,40.803,1.05,21.01,43710,1.6,12.63,16.18,20.48,25.69,29.18,26270,33660,42610,53420,60700,2012
48247,WI,36780,"Oshkosh-Neenah, WI",51-0000,Production Occupations,major,15570,14.5,174.483,2.65,17.49,36370,2,9.61,12.61,17.17,21.65,26.28,19990,26230,35720,45040,54650,2012
48288,WI,36780,"Oshkosh-Neenah, WI",53-0000,Transportation and Material Moving Occupations,major,7230,11.1,80.981,1.2,15.97,33230,3.5,8.61,10.65,15.31,20.5,23.2,17920,22150,31840,42650,48260,2012
48304,WI,39540,"Racine, WI",11-0000,Management Occupations,major,2860,4.7,38.903,0.79,45.36,94350,2.4,20.75,28.54,39.7,54.54,75.88,43160,59360,82570,113440,157830,2012
