,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
23452,NE,5920,"Omaha, NE-IA MSA",23-0000,Legal occupations,major,2580,7.7,35.52,73880,6.6,13.09,17.44,26.15,43.23,#,27220,36270,54400,89920,#,2004
23458,NE,5920,"Omaha, NE-IA MSA",25-0000,"Education, training, and library occupations",major,21360,5.4,20.03,41660,4.5,9.09,12.37,18.57,24.96,32.52,18900,25730,38620,51910,67630,2004
23487,NE,5920,"Omaha, NE-IA MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,5580,9.9,18.65,38790,3.4,8.44,11.74,16.31,22.59,29.50,17550,24410,33930,47000,61350,2004
23513,NE,5920,"Omaha, NE-IA MSA",29-0000,Healthcare practitioners and technical occupations,major,23030,3.4,27.51,57210,5.9,11.46,16.13,21.78,28.38,47.55,23830,33550,45300,59030,98900,2004
23552,NE,5920,"Omaha, NE-IA MSA",31-0000,Healthcare support occupations,major,9710,5.3,11.47,23860,1.1,8.88,9.74,11.18,13.01,14.69,18470,20260,23240,27070,30550,2004
23566,NE,5920,"Omaha, NE-IA MSA",33-0000,Protective service occupations,major,7260,3.6,15.87,33000,6.1,7.98,9.96,13.54,21.19,26.83,16610,20710,28170,44070,55800,2004
23577,NE,5920,"Omaha, NE-IA MSA",35-0000,Food preparation and serving related occupations,major,31830,2.2,8.31,17280,1.0,5.73,6.38,7.68,9.55,11.92,11930,13270,15970,19870,24790,2004
23593,NE,5920,"Omaha, NE-IA MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,13590,4.3,10.56,21960,2.1,7.29,8.17,9.74,12.03,15.54,15170,16990,20250,25010,32330,2004
23602,NE,5920,"Omaha, NE-IA MSA",39-0000,Personal care and service occupations,major,10140,4.3,10.24,21290,3.0,6.10,7.16,8.83,11.27,18.11,12690,14900,18370,23440,37660,2004
23623,NE,5920,"Omaha, NE-IA MSA",41-0000,Sales and related occupations,major,47000,2.6,14.96,31120,1.6,6.84,8.08,10.70,17.64,29.33,14230,16800,22250,36680,61010,2004
23644,NE,5920,"Omaha, NE-IA MSA",43-0000,Office and administrative support occupations,major,79130,2.1,13.32,27710,1.1,8.23,9.88,12.34,15.82,20.13,17130,20560,25660,32900,41870,2004
23690,NE,5920,"Omaha, NE-IA MSA",45-0000,"Farming, fishing, and forestry occupations",major,520,10.3,12.08,25120,3.7,7.52,9.15,10.70,14.07,19.63,15640,19030,22250,29270,40830,2004
23696,NE,5920,"Omaha, NE-IA MSA",47-0000,Construction and extraction occupations,major,19720,3.3,17.04,35430,1.4,10.20,12.53,15.84,20.56,25.80,21220,26060,32950,42750,53670,2004
23731,NE,5920,"Omaha, NE-IA MSA",49-0000,"Installation, maintenance, and repair occupations",major,14920,3.5,17.19,35750,1.1,9.78,12.50,16.50,20.96,26.16,20350,26000,34320,43600,54420,2004
23768,NE,5920,"Omaha, NE-IA MSA",51-0000,Production occupations,major,25450,3.7,13.79,28670,1.5,8.55,9.86,12.36,16.45,21.32,17790,20500,25710,34210,44350,2004
23833,NE,5920,"Omaha, NE-IA MSA",53-0000,Transportation and material moving occupations,major,36730,2.6,13.75,28600,4.6,7.41,9.52,12.55,17.07,21.49,15410,19800,26110,35500,44690,2004
23856,NH,4760,"Manchester, NH PMSA",11-0000,Management occupations,major,5920,3.8,41.30,85900,1.5,19.66,26.31,35.23,50.02,#,40890,54720,73290,104050,#,2004
23882,NH,4760,"Manchester, NH PMSA",13-0000,Business and financial operations occupations,major,5270,4.8,27.22,56620,1.8,14.47,18.54,24.46,32.11,43.30,30090,38560,50890,66780,90060,2004
23906,NH,4760,"Manchester, NH PMSA",15-0000,Computer and mathematical occupations,major,2410,10.8,32.67,67950,3.4,17.24,22.76,30.83,41.17,53.80,35850,47340,64120,85640,111890,2004
23916,NH,4760,"Manchester, NH PMSA",17-0000,Architecture and engineering occupations,major,2050,6.6,26.63,55380,2.4,14.69,19.10,25.43,33.47,41.72,30560,39720,52900,69610,86770,2004
23933,NH,4760,"Manchester, NH PMSA",19-0000,"Life, physical, and social science occupations",major,570,10.5,26.86,55870,3.8,14.29,18.26,23.81,32.60,42.49,29730,37980,49520,67800,88390,2004
23938,NH,4760,"Manchester, NH PMSA",21-0000,Community and social services occupations,major,1180,6.0,16.77,34870,2.9,9.57,12.14,15.49,20.57,26.41,19910,25250,32210,42790,54920,2004
23947,NH,4760,"Manchester, NH PMSA",23-0000,Legal occupations,major,750,21.5,37.98,79010,6.0,15.18,19.39,27.19,46.58,#,31580,40340,56550,96880,#,2004
23952,NH,4760,"Manchester, NH PMSA",25-0000,"Education, training, and library occupations",major,6020,12.3,17.73,36870,3.1,8.86,11.45,17.02,23.77,27.20,18430,23820,35400,49440,56570,2004
23974,NH,4760,"Manchester, NH PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,930,10.1,20.15,41910,4.4,9.49,12.86,18.39,27.10,33.43,19740,26750,38240,56360,69540,2004
23984,NH,4760,"Manchester, NH PMSA",29-0000,Healthcare practitioners and technical occupations,major,5540,12.8,29.55,61470,6.9,13.04,18.66,24.53,31.55,48.82,27130,38810,51010,65620,101550,2004
24005,NH,4760,"Manchester, NH PMSA",31-0000,Healthcare support occupations,major,2400,9.9,12.72,26460,2.3,9.22,10.58,12.42,14.69,16.75,19180,22010,25840,30550,34850,2004
24016,NH,4760,"Manchester, NH PMSA",33-0000,Protective service occupations,major,2140,5.5,15.76,32780,7.0,9.19,10.64,13.57,20.29,25.67,19120,22140,28230,42200,53390,2004
24023,NH,4760,"Manchester, NH PMSA",35-0000,Food preparation and serving related occupations,major,8730,3.2,9.14,19020,1.8,5.82,6.66,8.43,10.95,13.37,12100,13850,17530,22780,27810,2004
24039,NH,4760,"Manchester, NH PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,3380,7.6,11.84,24630,4.2,7.65,8.92,10.54,13.47,18.47,15910,18560,21910,28020,38430,2004
24046,NH,4760,"Manchester, NH PMSA",39-0000,Personal care and service occupations,major,2090,13.4,10.37,21570,2.3,7.05,7.83,9.13,12.23,16.33,14670,16290,18980,25450,33960,2004
24056,NH,4760,"Manchester, NH PMSA",41-0000,Sales and related occupations,major,14250,4.2,16.58,34490,3.5,7.32,8.35,10.76,19.83,34.06,15220,17360,22380,41250,70840,2004
24074,NH,4760,"Manchester, NH PMSA",43-0000,Office and administrative support occupations,major,21080,2.8,14.33,29800,1.8,9.20,10.97,13.44,17.10,21.06,19140,22820,27960,35560,43800,2004
24119,NH,4760,"Manchester, NH PMSA",45-0000,"Farming, fishing, and forestry occupations",major,120,45.0,8.89,18490,8.3,5.78,6.63,7.84,10.09,14.29,12020,13790,16320,20980,29730,2004
24121,NH,4760,"Manchester, NH PMSA",47-0000,Construction and extraction occupations,major,5040,7.2,17.51,36430,2.0,10.62,13.07,16.70,21.30,26.26,22080,27180,34740,44310,54610,2004
24139,NH,4760,"Manchester, NH PMSA",49-0000,"Installation, maintenance, and repair occupations",major,5050,6.2,19.87,41320,3.0,11.79,14.86,19.05,24.46,29.60,24530,30900,39630,50870,61570,2004
24159,NH,4760,"Manchester, NH PMSA",51-0000,Production occupations,major,8560,4.7,14.55,30270,2.8,9.12,10.51,13.45,17.19,22.11,18960,21860,27980,35760,45990,2004
24195,NH,4760,"Manchester, NH PMSA",53-0000,Transportation and material moving occupations,major,8180,4.9,13.49,28060,2.1,7.96,9.57,12.34,16.58,20.68,16570,19900,25670,34480,43010,2004
24215,NH,5350,"Nashua, NH PMSA",11-0000,Management occupations,major,6210,4.5,45.59,94830,1.6,21.86,30.06,40.91,55.73,#,45470,62530,85100,115920,#,2004
24243,NH,5350,"Nashua, NH PMSA",13-0000,Business and financial operations occupations,major,4190,6.6,27.36,56910,2.4,14.27,18.56,24.11,32.81,42.99,29680,38600,50150,68250,89420,2004
24261,NH,5350,"Nashua, NH PMSA",15-0000,Computer and mathematical occupations,major,3070,6.3,36.40,75700,3.5,20.00,26.55,34.05,43.17,54.35,41610,55210,70810,89790,113060,2004
24272,NH,5350,"Nashua, NH PMSA",17-0000,Architecture and engineering occupations,major,4080,7.1,31.36,65240,2.2,17.68,22.15,28.68,40.06,49.95,36780,46070,59660,83330,103900,2004
24291,NH,5350,"Nashua, NH PMSA",19-0000,"Life, physical, and social science occupations",major,620,19.5,34.24,71220,5.3,17.32,22.45,30.51,43.56,55.98,36030,46690,63460,90610,116430,2004
24295,NH,5350,"Nashua, NH PMSA",21-0000,Community and social services occupations,major,970,15.0,18.09,37620,5.8,10.22,12.63,16.32,23.38,29.03,21270,26260,33960,48630,60390,2004
24304,NH,5350,"Nashua, NH PMSA",23-0000,Legal occupations,major,210,22.4,39.35,81840,21.6,16.21,18.74,25.14,57.62,#,33720,38980,52290,119850,#,2004
24307,NH,5350,"Nashua, NH PMSA",25-0000,"Education, training, and library occupations",major,6150,4.0,17.65,36710,3.8,9.06,10.87,15.93,23.15,27.45,18840,22610,33140,48150,57100,2004
24327,NH,5350,"Nashua, NH PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,930,8.0,21.71,45150,4.4,9.14,13.44,19.55,27.41,37.97,19010,27960,40670,57010,78980,2004
24338,NH,5350,"Nashua, NH PMSA",29-0000,Healthcare practitioners and technical occupations,major,3570,15.9,30.18,62770,4.6,12.25,17.90,24.67,32.89,61.22,25490,37220,51310,68410,127330,2004
24351,NH,5350,"Nashua, NH PMSA",31-0000,Healthcare support occupations,major,1750,9.6,11.99,24930,3.0,8.63,9.76,11.53,13.32,17.21,17950,20290,23990,27710,35800,2004
24358,NH,5350,"Nashua, NH PMSA",33-0000,Protective service occupations,major,1300,12.6,18.31,38090,5.3,9.25,11.79,18.01,24.17,27.47,19240,24510,37460,50280,57140,2004
24364,NH,5350,"Nashua, NH PMSA",35-0000,Food preparation and serving related occupations,major,7330,3.7,9.09,18900,2.7,5.90,6.86,8.18,10.44,13.34,12260,14270,17010,21710,27740,2004
24380,NH,5350,"Nashua, NH PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2900,5.4,11.24,23390,4.1,7.12,8.39,10.53,13.29,16.84,14810,17440,21910,27640,35030,2004
24387,NH,5350,"Nashua, NH PMSA",39-0000,Personal care and service occupations,major,1620,7.9,10.86,22590,3.6,6.41,7.73,9.73,13.19,17.36,13330,16070,20250,27440,36100,2004
24398,NH,5350,"Nashua, NH PMSA",41-0000,Sales and related occupations,major,14030,3.6,16.53,34380,3.1,7.41,8.74,12.06,20.11,31.40,15400,18190,25080,41830,65320,2004
24416,NH,5350,"Nashua, NH PMSA",43-0000,Office and administrative support occupations,major,16110,2.7,14.64,30450,1.2,8.93,11.12,13.83,17.25,21.57,18570,23130,28770,35880,44860,2004
24458,NH,5350,"Nashua, NH PMSA",45-0000,"Farming, fishing, and forestry occupations",major,100,27.4,9.72,20230,9.4,7.28,7.73,8.48,11.94,13.57,15140,16080,17630,24830,28230,2004
24460,NH,5350,"Nashua, NH PMSA",47-0000,Construction and extraction occupations,major,3580,8.6,18.49,38450,3.0,10.87,13.37,17.25,22.31,28.86,22620,27810,35890,46410,60030,2004
24476,NH,5350,"Nashua, NH PMSA",49-0000,"Installation, maintenance, and repair occupations",major,3670,6.8,19.22,39980,2.1,11.03,14.60,18.51,23.32,28.49,22930,30370,38500,48510,59250,2004
24495,NH,5350,"Nashua, NH PMSA",51-0000,Production occupations,major,9780,6.3,15.29,31790,1.9,9.51,11.32,13.89,17.58,23.61,19790,23550,28880,36570,49110,2004
24535,NH,5350,"Nashua, NH PMSA",53-0000,Transportation and material moving occupations,major,5670,7.1,16.66,34650,12.4,7.45,9.26,12.42,16.33,26.86,15490,19270,25830,33960,55860,2004
24553,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",11-0000,Management occupations,major,7260,3.0,40.71,84690,1.8,18.50,26.05,36.15,50.04,#,38470,54190,75190,104070,#,2004
24584,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",13-0000,Business and financial operations occupations,major,5270,3.9,26.73,55590,2.2,14.13,18.15,23.97,32.20,41.67,29390,37750,49860,66980,86680,2004
24607,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",15-0000,Computer and mathematical occupations,major,3950,4.0,32.39,67380,4.7,16.20,23.80,32.18,41.08,49.63,33690,49510,66930,85450,103230,2004
24617,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",17-0000,Architecture and engineering occupations,major,3300,5.2,28.77,59850,3.5,17.22,21.78,28.33,35.86,41.82,35830,45290,58930,74580,86980,2004
24636,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",19-0000,"Life, physical, and social science occupations",major,840,5.1,25.17,52350,3.4,14.62,17.94,23.54,31.07,38.95,30410,37320,48960,64620,81010,2004
24644,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",21-0000,Community and social services occupations,major,1460,15.6,16.42,34160,2.8,9.48,11.85,15.55,20.19,25.34,19710,24640,32350,41990,52700,2004
24655,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",23-0000,Legal occupations,major,640,6.9,30.25,62920,5.2,13.73,17.26,23.44,37.89,55.93,28570,35910,48760,78820,116330,2004
24660,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",25-0000,"Education, training, and library occupations",major,9170,4.0,19.16,39850,4.6,9.55,12.04,17.50,24.74,30.65,19870,25040,36400,51460,63760,2004
24683,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1560,9.9,18.19,37840,3.4,7.60,11.42,16.42,22.16,31.54,15820,23760,34160,46090,65600,2004
24700,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",29-0000,Healthcare practitioners and technical occupations,major,6510,5.3,30.22,62860,4.3,13.39,18.07,23.55,31.53,65.66,27850,37590,48990,65590,136570,2004
24731,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",31-0000,Healthcare support occupations,major,2650,6.2,12.69,26400,3.0,8.93,10.00,11.77,14.05,17.36,18580,20790,24480,29220,36110,2004
24742,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",33-0000,Protective service occupations,major,1890,3.8,17.63,36670,3.3,9.11,12.67,17.07,21.30,26.64,18940,26360,35500,44290,55410,2004
24752,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",35-0000,Food preparation and serving related occupations,major,12230,3.2,9.16,19040,2.0,5.93,6.72,8.39,10.58,13.56,12340,13990,17450,22010,28200,2004
24769,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,3580,4.8,10.95,22770,1.5,7.28,8.52,10.46,12.75,15.56,15140,17730,21760,26520,32360,2004
24777,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",39-0000,Personal care and service occupations,major,3300,10.3,10.04,20890,2.8,6.82,7.68,9.13,11.05,15.19,14180,15970,18990,22990,31590,2004
24789,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",41-0000,Sales and related occupations,major,15990,3.0,15.86,32990,3.1,7.30,8.48,10.91,17.52,31.32,15180,17630,22690,36440,65140,2004
24809,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",43-0000,Office and administrative support occupations,major,20030,2.3,14.13,29400,1.2,8.90,10.76,13.36,16.83,20.83,18500,22380,27780,35010,43330,2004
24855,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",45-0000,"Farming, fishing, and forestry occupations",major,220,28.4,11.96,24880,3.8,8.78,9.60,10.88,13.45,17.49,18260,19960,22620,27970,36370,2004
24859,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",47-0000,Construction and extraction occupations,major,5270,6.8,17.84,37120,2.2,11.48,13.70,16.82,21.58,26.05,23880,28490,34990,44900,54180,2004
24876,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",49-0000,"Installation, maintenance, and repair occupations",major,5030,3.8,18.57,38630,1.8,11.15,14.17,17.99,22.39,26.92,23190,29470,37420,46560,55990,2004
24896,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",51-0000,Production occupations,major,10010,4.7,14.79,30760,2.8,8.97,10.62,13.77,17.68,22.40,18650,22090,28630,36780,46590,2004
24939,NH,6450,"Portsmouth-Rochester, NH-ME PMSA",53-0000,Transportation and material moving occupations,major,6230,4.7,13.17,27380,1.7,7.66,9.32,12.02,15.83,20.54,15920,19380,25010,32930,42710,2004
24961,NJ,560,"Atlantic-Cape May, NJ PMSA",11-0000,Management occupations,major,6250,5.5,40.36,83950,2.1,18.75,25.56,35.84,49.78,69.94,39000,53170,74540,103550,145470,2004
24988,NJ,560,"Atlantic-Cape May, NJ PMSA",13-0000,Business and financial operations occupations,major,4500,5.7,24.12,50170,1.5,14.28,17.46,22.55,29.76,36.98,29700,36320,46910,61910,76920,2004
25008,NJ,560,"Atlantic-Cape May, NJ PMSA",15-0000,Computer and mathematical occupations,major,2270,8.7,32.40,67400,5.0,17.36,22.12,31.97,42.33,50.52,36110,46000,66490,88050,105090,2004
25020,NJ,560,"Atlantic-Cape May, NJ PMSA",17-0000,Architecture and engineering occupations,major,1580,8.0,30.80,64050,6.7,14.60,20.54,28.59,41.27,51.00,30370,42720,59470,85840,106070,2004
25035,NJ,560,"Atlantic-Cape May, NJ PMSA",19-0000,"Life, physical, and social science occupations",major,650,6.4,27.56,57330,3.3,13.55,19.53,26.40,34.58,43.09,28180,40630,54900,71930,89630,2004
25044,NJ,560,"Atlantic-Cape May, NJ PMSA",21-0000,Community and social services occupations,major,2480,7.6,19.32,40180,2.8,11.35,14.10,18.28,22.56,30.10,23610,29320,38020,46930,62600,2004
25055,NJ,560,"Atlantic-Cape May, NJ PMSA",23-0000,Legal occupations,major,1020,4.8,40.15,83510,8.3,15.72,20.77,35.79,51.39,#,32700,43190,74440,106880,#,2004
25062,NJ,560,"Atlantic-Cape May, NJ PMSA",25-0000,"Education, training, and library occupations",major,10160,4.5,22.47,46730,2.8,8.83,15.09,21.12,29.84,36.71,18370,31400,43930,62070,76360,2004
25079,NJ,560,"Atlantic-Cape May, NJ PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1490,6.2,19.92,41440,3.1,9.17,12.14,17.81,25.19,33.68,19060,25240,37040,52390,70050,2004
25093,NJ,560,"Atlantic-Cape May, NJ PMSA",29-0000,Healthcare practitioners and technical occupations,major,7460,3.3,29.33,61000,3.5,14.09,19.55,24.58,31.16,51.62,29300,40660,51140,64820,107360,2004
25122,NJ,560,"Atlantic-Cape May, NJ PMSA",31-0000,Healthcare support occupations,major,4050,6.9,11.87,24680,2.0,8.06,9.63,11.35,13.41,16.65,16760,20040,23610,27900,34630,2004
25136,NJ,560,"Atlantic-Cape May, NJ PMSA",33-0000,Protective service occupations,major,7260,4.6,17.28,35950,5.5,8.60,10.02,13.23,25.05,32.52,17900,20840,27520,52090,67650,2004
25149,NJ,560,"Atlantic-Cape May, NJ PMSA",35-0000,Food preparation and serving related occupations,major,27420,4.4,9.79,20360,1.6,5.88,6.70,8.67,11.88,15.46,12220,13930,18020,24710,32150,2004
25165,NJ,560,"Atlantic-Cape May, NJ PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,11860,4.8,11.08,23040,1.3,7.37,8.27,10.46,12.98,15.68,15330,17200,21750,27000,32620,2004
25172,NJ,560,"Atlantic-Cape May, NJ PMSA",39-0000,Personal care and service occupations,major,18510,5.5,10.65,22140,2.8,5.78,6.38,7.83,12.23,22.58,12020,13280,16290,25430,46960,2004
25195,NJ,560,"Atlantic-Cape May, NJ PMSA",41-0000,Sales and related occupations,major,21510,3.3,13.11,27260,2.2,6.39,7.70,10.00,14.19,24.04,13300,16010,20810,29520,50000,2004
25214,NJ,560,"Atlantic-Cape May, NJ PMSA",43-0000,Office and administrative support occupations,major,27070,2.0,13.73,28570,1.3,7.99,9.84,12.74,16.74,21.07,16630,20470,26490,34820,43830,2004
25262,NJ,560,"Atlantic-Cape May, NJ PMSA",45-0000,"Farming, fishing, and forestry occupations",major,360,1.4,8.53,17740,4.6,6.89,7.27,7.91,8.55,10.69,14330,15120,16450,17790,22230,2004
25264,NJ,560,"Atlantic-Cape May, NJ PMSA",47-0000,Construction and extraction occupations,major,8740,5.0,23.61,49120,2.3,11.41,16.66,22.90,30.58,35.58,23740,34660,47640,63610,74000,2004
25287,NJ,560,"Atlantic-Cape May, NJ PMSA",49-0000,"Installation, maintenance, and repair occupations",major,6350,5.1,18.56,38610,1.8,10.05,13.21,18.34,22.56,28.16,20900,27480,38140,46930,58580,2004
25310,NJ,560,"Atlantic-Cape May, NJ PMSA",51-0000,Production occupations,major,5000,5.9,14.16,29450,2.8,7.38,9.31,12.54,17.12,22.91,15350,19370,26080,35620,47660,2004
25335,NJ,560,"Atlantic-Cape May, NJ PMSA",53-0000,Transportation and material moving occupations,major,11080,4.3,11.99,24940,2.4,6.33,7.84,10.42,14.90,19.83,13170,16300,21670,30990,41240,2004
25359,NJ,875,"Bergen-Passaic, NJ PMSA",11-0000,Management occupations,major,31990,2.1,53.01,110250,0.9,24.24,34.76,48.38,67.16,#,50430,72310,100620,139700,#,2004
25391,NJ,875,"Bergen-Passaic, NJ PMSA",13-0000,Business and financial operations occupations,major,26550,3.7,29.72,61820,1.3,15.73,20.32,26.93,35.92,46.55,32720,42280,56020,74720,96820,2004
25421,NJ,875,"Bergen-Passaic, NJ PMSA",15-0000,Computer and mathematical occupations,major,17360,4.2,32.88,68390,1.4,18.30,24.21,32.26,40.92,49.40,38060,50360,67100,85110,102760,2004
25435,NJ,875,"Bergen-Passaic, NJ PMSA",17-0000,Architecture and engineering occupations,major,8750,7.1,31.48,65490,2.5,17.18,22.37,29.38,39.88,50.57,35730,46540,61120,82940,105180,2004
25463,NJ,875,"Bergen-Passaic, NJ PMSA",19-0000,"Life, physical, and social science occupations",major,4950,6.0,29.24,60830,2.9,14.21,19.26,26.98,36.80,46.20,29550,40070,56130,76550,96100,2004
25479,NJ,875,"Bergen-Passaic, NJ PMSA",21-0000,Community and social services occupations,major,8000,7.4,21.02,43730,2.8,10.54,14.26,19.46,26.57,34.98,21930,29670,40470,55260,72760,2004
