,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
9714,NY,2975,"Glens Falls, NY MSA",45-0000,"Farming, fishing, and forestry occupations",major,**,**,11.58,24080,6.1,6.40,7.77,10.49,14.16,19.29,13320,16160,21830,29450,40120,2003
9717,NY,2975,"Glens Falls, NY MSA",47-0000,Construction and extraction occupations,major,2150,4.8,16.14,33580,3.1,9.50,11.39,14.42,20.63,25.96,19760,23700,30000,42900,54010,2003
9729,NY,2975,"Glens Falls, NY MSA",49-0000,"Installation, maintenance, and repair occupations",major,1970,6.8,16.61,34550,3.5,8.75,11.40,15.10,20.50,28.78,18190,23720,31420,42640,59860,2003
9740,NY,2975,"Glens Falls, NY MSA",51-0000,Production occupations,major,5290,12.6,13.84,28790,3.9,8.00,9.61,12.55,17.00,21.10,16640,19990,26110,35350,43890,2003
9763,NY,2975,"Glens Falls, NY MSA",53-0000,Transportation and material moving occupations,major,3410,8.3,12.60,26210,3.0,6.62,8.54,11.83,15.91,19.38,13760,17770,24610,33090,40320,2003
9777,NY,3610,"Jamestown, NY MSA",11-0000,Management occupations,major,2100,10.6,33.36,69390,2.4,16.39,21.09,29.11,39.77,54.61,34090,43860,60560,82720,113600,2003
9790,NY,3610,"Jamestown, NY MSA",13-0000,Business and financial operations occupations,major,1020,8.5,20.76,43180,3.0,10.56,14.01,18.99,25.94,33.51,21960,29140,39500,53960,69690,2003
9801,NY,3610,"Jamestown, NY MSA",15-0000,Computer and mathematical occupations,major,340,18.7,21.49,44690,4.1,12.30,14.97,19.71,26.85,33.91,25570,31140,40990,55850,70530,2003
9806,NY,3610,"Jamestown, NY MSA",17-0000,Architecture and engineering occupations,major,610,24.4,23.76,49430,2.7,13.97,17.19,23.03,28.36,36.90,29050,35760,47890,58990,76760,2003
9811,NY,3610,"Jamestown, NY MSA",21-0000,Community and social services occupations,major,1060,15.8,14.23,29590,4.4,7.65,9.80,12.92,17.31,22.83,15910,20380,26860,36010,47480,2003
9819,NY,3610,"Jamestown, NY MSA",23-0000,Legal occupations,major,230,15.5,28.58,59440,9.8,10.70,12.36,18.56,43.42,63.97,22250,25720,38610,90310,133060,2003
9823,NY,3610,"Jamestown, NY MSA",25-0000,"Education, training, and library occupations",major,4200,6.8,21.21,44110,4.4,8.45,13.94,19.35,27.07,34.71,17580,28990,40250,56310,72190,2003
9836,NY,3610,"Jamestown, NY MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,400,13.7,14.57,30310,7.2,6.68,9.05,13.30,18.05,24.88,13890,18820,27670,37530,51740,2003
9840,NY,3610,"Jamestown, NY MSA",29-0000,Healthcare practitioners and technical occupations,major,2750,7.4,20.80,43260,3.4,11.13,13.61,18.24,22.20,29.37,23150,28310,37950,46170,61100,2003
9853,NY,3610,"Jamestown, NY MSA",31-0000,Healthcare support occupations,major,1750,14.1,9.93,20660,2.3,7.27,8.10,9.56,11.13,13.69,15130,16850,19890,23150,28480,2003
9862,NY,3610,"Jamestown, NY MSA",35-0000,Food preparation and serving related occupations,major,5490,3.8,7.51,15620,1.6,5.64,6.03,6.67,8.06,11.04,11730,12540,13880,16770,22970,2003
9878,NY,3610,"Jamestown, NY MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,2020,4.7,9.45,19660,2.1,5.93,6.77,8.41,11.00,14.90,12340,14080,17500,22890,30990,2003
9884,NY,3610,"Jamestown, NY MSA",39-0000,Personal care and service occupations,major,1230,18.3,8.56,17800,3.1,5.89,6.61,7.72,9.23,12.23,12260,13750,16060,19210,25440,2003
9892,NY,3610,"Jamestown, NY MSA",41-0000,Sales and related occupations,major,5130,3.0,11.03,22950,3.6,5.81,6.41,7.85,12.60,19.48,12080,13330,16330,26210,40510,2003
9904,NY,3610,"Jamestown, NY MSA",43-0000,Office and administrative support occupations,major,8210,2.7,12.17,25310,2.1,7.12,8.60,10.90,14.65,19.45,14820,17880,22680,30480,40460,2003
9938,NY,3610,"Jamestown, NY MSA",45-0000,"Farming, fishing, and forestry occupations",major,100,16.2,8.94,18580,4.3,5.88,6.70,8.05,9.44,14.35,12230,13930,16740,19630,29850,2003
9940,NY,3610,"Jamestown, NY MSA",47-0000,Construction and extraction occupations,major,2210,7.8,15.60,32440,2.9,8.43,10.99,14.48,19.29,25.22,17530,22860,30110,40130,52450,2003
9952,NY,3610,"Jamestown, NY MSA",49-0000,"Installation, maintenance, and repair occupations",major,2230,5.0,15.66,32560,2.5,8.31,10.77,14.59,19.85,25.12,17280,22410,30340,41290,52260,2003
9966,NY,3610,"Jamestown, NY MSA",51-0000,Production occupations,major,7110,5.8,13.24,27540,1.9,7.69,9.96,12.94,16.02,18.67,15990,20730,26920,33320,38830,2003
9993,NY,3610,"Jamestown, NY MSA",53-0000,Transportation and material moving occupations,major,4550,9.6,12.21,25410,3.0,6.99,8.46,11.15,15.49,19.28,14550,17590,23200,32220,40100,2003
10009,NY,5380,"Nassau-Suffolk, NY PMSA",11-0000,Management occupations,major,46020,2.6,51.77,107690,1.5,23.01,31.71,45.13,65.58,#,47870,65950,93870,136410,#,2003
10035,NY,5380,"Nassau-Suffolk, NY PMSA",13-0000,Business and financial operations occupations,major,40780,3.7,29.21,60750,1.8,15.53,19.89,26.24,34.90,45.58,32300,41360,54570,72600,94810,2003
10061,NY,5380,"Nassau-Suffolk, NY PMSA",15-0000,Computer and mathematical occupations,major,18930,5.9,31.09,64670,1.3,18.12,23.43,30.54,37.61,44.88,37690,48740,63530,78230,93340,2003
10073,NY,5380,"Nassau-Suffolk, NY PMSA",17-0000,Architecture and engineering occupations,major,15020,4.4,30.37,63180,1.7,16.58,21.86,28.63,38.22,46.71,34480,45460,59550,79490,97160,2003
10097,NY,5380,"Nassau-Suffolk, NY PMSA",19-0000,"Life, physical, and social science occupations",major,8630,4.9,30.14,62700,4.3,14.71,19.02,26.25,37.48,49.87,30590,39570,54610,77970,103720,2003
10113,NY,5380,"Nassau-Suffolk, NY PMSA",21-0000,Community and social services occupations,major,15480,4.3,20.38,42390,2.7,9.71,13.78,19.34,25.57,33.14,20200,28660,40230,53190,68940,2003
10127,NY,5380,"Nassau-Suffolk, NY PMSA",23-0000,Legal occupations,major,10820,9.8,38.33,79730,5.2,15.19,20.69,35.46,43.98,68.73,31600,43040,73760,91470,142950,2003
10136,NY,5380,"Nassau-Suffolk, NY PMSA",25-0000,"Education, training, and library occupations",major,99920,4.3,23.58,49050,2.1,8.44,12.50,21.62,32.68,42.89,17550,25990,44970,67970,89220,2003
10161,NY,5380,"Nassau-Suffolk, NY PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,14880,9.1,23.99,49890,5.2,8.73,12.34,18.93,29.83,44.70,18150,25660,39370,62050,92980,2003
10190,NY,5380,"Nassau-Suffolk, NY PMSA",29-0000,Healthcare practitioners and technical occupations,major,63420,4.3,34.71,72190,4.4,15.95,21.02,28.06,36.74,68.69,33180,43730,58360,76420,142870,2003
10232,NY,5380,"Nassau-Suffolk, NY PMSA",31-0000,Healthcare support occupations,major,41550,5.1,12.29,25570,2.6,7.40,9.02,12.13,15.29,17.23,15390,18760,25220,31790,35840,2003
10247,NY,5380,"Nassau-Suffolk, NY PMSA",33-0000,Protective service occupations,major,23120,3.7,22.96,47750,12.6,7.96,10.61,18.55,35.97,42.68,16560,22070,38590,74820,88760,2003
10257,NY,5380,"Nassau-Suffolk, NY PMSA",35-0000,Food preparation and serving related occupations,major,79290,2.5,9.57,19910,2.0,5.95,6.82,8.26,11.41,14.86,12370,14190,17170,23740,30900,2003
10273,NY,5380,"Nassau-Suffolk, NY PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,44780,4.4,12.78,26590,1.9,7.05,8.41,11.39,15.55,20.62,14670,17490,23690,32350,42900,2003
10282,NY,5380,"Nassau-Suffolk, NY PMSA",39-0000,Personal care and service occupations,major,30010,4.6,10.35,21530,3.4,6.05,7.00,8.93,11.68,16.70,12590,14570,18570,24290,34740,2003
10305,NY,5380,"Nassau-Suffolk, NY PMSA",41-0000,Sales and related occupations,major,149660,2.1,17.96,37360,2.2,6.72,7.99,11.03,21.13,35.73,13980,16620,22940,43940,74320,2003
10324,NY,5380,"Nassau-Suffolk, NY PMSA",43-0000,Office and administrative support occupations,major,256390,1.7,15.20,31610,0.8,8.12,10.81,14.28,18.75,23.40,16880,22490,29700,39010,48680,2003
10370,NY,5380,"Nassau-Suffolk, NY PMSA",45-0000,"Farming, fishing, and forestry occupations",major,1530,24.0,10.70,22250,2.0,7.11,8.10,9.81,11.79,17.14,14790,16850,20400,24520,35650,2003
10376,NY,5380,"Nassau-Suffolk, NY PMSA",47-0000,Construction and extraction occupations,major,57510,3.6,23.04,47930,2.2,10.48,14.76,21.07,30.70,39.00,21800,30700,43820,63860,81120,2003
10405,NY,5380,"Nassau-Suffolk, NY PMSA",49-0000,"Installation, maintenance, and repair occupations",major,44780,4.0,19.85,41300,1.8,9.27,13.22,19.18,25.69,31.89,19290,27490,39890,53440,66330,2003
10441,NY,5380,"Nassau-Suffolk, NY PMSA",51-0000,Production occupations,major,66120,2.9,14.08,29280,1.4,7.14,8.78,11.98,17.38,24.25,14850,18270,24920,36140,50450,2003
10518,NY,5380,"Nassau-Suffolk, NY PMSA",53-0000,Transportation and material moving occupations,major,66810,3.4,15.07,31340,1.5,7.48,9.59,13.05,18.40,24.95,15560,19940,27150,38270,51890,2003
10546,NY,5600,"New York, NY PMSA",11-0000,Management occupations,major,213920,1.8,56.44,117390,1.2,25.09,34.54,49.89,#,#,52180,71850,103770,#,#,2003
10573,NY,5600,"New York, NY PMSA",13-0000,Business and financial operations occupations,major,194230,2.9,34.17,71070,1.7,17.23,22.29,29.15,40.30,56.80,35830,46370,60640,83830,118150,2003
10600,NY,5600,"New York, NY PMSA",15-0000,Computer and mathematical occupations,major,97000,3.4,35.05,72910,1.5,19.38,25.23,33.42,42.83,53.38,40320,52480,69510,89100,111030,2003
10613,NY,5600,"New York, NY PMSA",17-0000,Architecture and engineering occupations,major,41030,6.1,32.50,67600,2.9,17.50,22.08,29.55,39.64,49.32,36400,45920,61470,82450,102590,2003
10640,NY,5600,"New York, NY PMSA",19-0000,"Life, physical, and social science occupations",major,33610,3.7,31.63,65790,3.1,15.24,20.13,27.84,39.17,53.31,31690,41870,57910,81480,110880,2003
10663,NY,5600,"New York, NY PMSA",21-0000,Community and social services occupations,major,77420,4.4,19.97,41540,6.7,10.96,13.13,17.27,23.21,33.23,22790,27310,35930,48280,69110,2003
10677,NY,5600,"New York, NY PMSA",23-0000,Legal occupations,major,64920,3.3,52.80,109830,4.4,17.18,25.38,41.51,#,#,35730,52780,86340,#,#,2003
10684,NY,5600,"New York, NY PMSA",25-0000,"Education, training, and library occupations",major,298650,2.6,26.84,55820,8.2,9.86,13.84,23.87,38.13,50.29,20510,28790,49640,79320,104610,2003
10722,NY,5600,"New York, NY PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,112790,4.3,27.20,56570,3.2,9.40,14.72,22.24,34.28,50.70,19560,30610,46250,71290,105450,2003
10750,NY,5600,"New York, NY PMSA",29-0000,Healthcare practitioners and technical occupations,major,207880,2.7,32.85,68320,2.4,15.93,21.07,27.57,37.84,53.61,33130,43830,57340,78710,111500,2003
10793,NY,5600,"New York, NY PMSA",31-0000,Healthcare support occupations,major,137410,4.1,12.15,25270,2.0,7.19,8.91,12.00,15.02,16.92,14950,18540,24960,31240,35190,2003
10808,NY,5600,"New York, NY PMSA",33-0000,Protective service occupations,major,149600,3.1,17.90,37220,4.6,7.17,9.86,16.46,24.79,31.05,14910,20510,34230,51570,64580,2003
10814,NY,5600,"New York, NY PMSA",35-0000,Food preparation and serving related occupations,major,219700,2.8,10.75,22360,2.3,5.90,6.75,9.11,13.54,18.31,12280,14040,18940,28170,38080,2003
10830,NY,5600,"New York, NY PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,140160,3.2,13.55,28190,2.1,6.81,9.62,13.67,16.92,20.13,14170,20000,28430,35190,41860,2003
10839,NY,5600,"New York, NY PMSA",39-0000,Personal care and service occupations,major,152280,2.9,11.55,24030,2.6,6.58,7.80,9.68,12.96,18.18,13690,16220,20140,26950,37800,2003
10864,NY,5600,"New York, NY PMSA",41-0000,Sales and related occupations,major,395170,1.8,22.97,47770,3.3,6.40,8.04,13.61,27.82,53.34,13300,16730,28310,57860,110940,2003
10884,NY,5600,"New York, NY PMSA",43-0000,Office and administrative support occupations,major,829560,1.3,16.53,34380,0.8,8.36,11.42,15.41,20.39,26.48,17390,23750,32060,42410,55070,2003
10934,NY,5600,"New York, NY PMSA",45-0000,"Farming, fishing, and forestry occupations",major,1820,17.8,12.85,26730,6.6,7.05,8.33,10.42,16.78,21.32,14660,17330,21670,34900,44350,2003
10939,NY,5600,"New York, NY PMSA",47-0000,Construction and extraction occupations,major,129520,2.6,25.09,52180,2.0,10.90,15.41,24.36,34.01,41.58,22680,32050,50660,70750,86480,2003
10970,NY,5600,"New York, NY PMSA",49-0000,"Installation, maintenance, and repair occupations",major,134990,4.6,19.58,40720,2.9,7.61,12.51,19.44,26.28,32.22,15830,26020,40430,54660,67030,2003
11006,NY,5600,"New York, NY PMSA",51-0000,Production occupations,major,151110,3.1,13.55,28180,2.4,6.34,7.84,11.29,17.28,24.00,13180,16300,23490,35940,49930,2003
11094,NY,5600,"New York, NY PMSA",53-0000,Transportation and material moving occupations,major,193300,2.3,16.46,34230,4.8,7.24,9.61,14.36,21.56,26.69,15060,19990,29870,44840,55520,2003
11121,NY,5660,"Newburgh, NY-PA PMSA",11-0000,Management occupations,major,4500,4.6,40.76,84770,2.0,18.57,25.60,34.98,47.66,#,38630,53250,72770,99120,#,2003
11143,NY,5660,"Newburgh, NY-PA PMSA",13-0000,Business and financial operations occupations,major,3290,6.4,25.29,52600,4.3,12.37,16.01,22.71,29.28,39.10,25740,33300,47240,60900,81320,2003
11161,NY,5660,"Newburgh, NY-PA PMSA",15-0000,Computer and mathematical occupations,major,1690,17.2,29.73,61830,4.3,14.60,20.54,28.18,36.21,46.41,30380,42720,58610,75320,96530,2003
11168,NY,5660,"Newburgh, NY-PA PMSA",17-0000,Architecture and engineering occupations,major,1260,7.8,26.35,54800,3.0,14.66,18.66,24.04,32.89,42.63,30500,38820,50000,68410,88670,2003
11182,NY,5660,"Newburgh, NY-PA PMSA",19-0000,"Life, physical, and social science occupations",major,730,13.4,26.00,54080,2.7,12.46,18.11,24.76,33.19,41.02,25910,37670,51500,69020,85310,2003
11190,NY,5660,"Newburgh, NY-PA PMSA",21-0000,Community and social services occupations,major,1820,9.3,19.04,39600,4.8,10.31,13.36,17.96,23.75,29.52,21450,27800,37350,49390,61400,2003
11199,NY,5660,"Newburgh, NY-PA PMSA",23-0000,Legal occupations,major,700,16.6,32.35,67300,3.8,14.79,20.29,30.23,39.33,53.86,30770,42210,62880,81800,112020,2003
11204,NY,5660,"Newburgh, NY-PA PMSA",25-0000,"Education, training, and library occupations",major,11520,8.3,22.08,45940,4.3,8.36,12.75,22.00,29.93,35.27,17400,26510,45770,62250,73360,2003
11220,NY,5660,"Newburgh, NY-PA PMSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,1280,15.0,15.82,32900,5.4,7.91,10.23,13.82,19.02,25.10,16460,21280,28750,39560,52210,2003
11228,NY,5660,"Newburgh, NY-PA PMSA",29-0000,Healthcare practitioners and technical occupations,major,6860,2.9,27.44,57080,2.6,13.45,18.24,24.84,31.45,42.16,27970,37930,51670,65420,87700,2003
11260,NY,5660,"Newburgh, NY-PA PMSA",31-0000,Healthcare support occupations,major,4280,11.8,11.97,24890,2.4,8.71,9.67,11.15,14.29,16.59,18110,20110,23190,29720,34510,2003
11270,NY,5660,"Newburgh, NY-PA PMSA",33-0000,Protective service occupations,major,3480,7.8,18.35,38160,3.7,8.88,12.21,18.14,24.05,27.31,18480,25400,37740,50030,56790,2003
11280,NY,5660,"Newburgh, NY-PA PMSA",35-0000,Food preparation and serving related occupations,major,12840,3.6,8.94,18590,3.2,5.86,6.63,8.17,10.25,13.87,12190,13790,16990,21320,28850,2003
11296,NY,5660,"Newburgh, NY-PA PMSA",37-0000,Building and grounds cleaning and maintenance occupations,major,4970,6.5,11.14,23170,1.9,6.69,8.31,10.28,13.23,16.55,13910,17280,21380,27510,34420,2003
11303,NY,5660,"Newburgh, NY-PA PMSA",39-0000,Personal care and service occupations,major,3910,11.3,10.52,21890,4.3,6.34,7.69,9.38,12.26,16.31,13180,15990,19520,25490,33930,2003
11312,NY,5660,"Newburgh, NY-PA PMSA",41-0000,Sales and related occupations,major,17190,5.6,13.30,27660,2.9,6.16,7.24,9.00,15.15,25.08,12800,15050,18720,31510,52160,2003
11324,NY,5660,"Newburgh, NY-PA PMSA",43-0000,Office and administrative support occupations,major,25350,3.7,13.16,27370,1.3,7.55,9.52,12.19,16.12,20.16,15700,19790,25360,33520,41940,2003
11365,NY,5660,"Newburgh, NY-PA PMSA",45-0000,"Farming, fishing, and forestry occupations",major,200,25.3,10.28,21380,3.9,6.34,7.92,9.77,11.12,15.89,13190,16470,20330,23130,33050,2003
11368,NY,5660,"Newburgh, NY-PA PMSA",47-0000,Construction and extraction occupations,major,4670,4.5,19.35,40250,3.4,10.16,13.29,17.46,24.35,32.66,21140,27640,36320,50650,67940,2003
11387,NY,5660,"Newburgh, NY-PA PMSA",49-0000,"Installation, maintenance, and repair occupations",major,5720,4.7,18.13,37710,2.4,9.56,12.47,17.12,22.81,28.64,19890,25930,35600,47440,59570,2003
11404,NY,5660,"Newburgh, NY-PA PMSA",51-0000,Production occupations,major,7810,4.8,12.55,26100,3.2,6.53,7.98,10.84,15.74,21.42,13590,16610,22540,32750,44560,2003
11431,NY,5660,"Newburgh, NY-PA PMSA",53-0000,Transportation and material moving occupations,major,11010,7.0,14.36,29860,2.7,7.92,10.32,13.87,17.41,21.86,16480,21470,28840,36200,45460,2003
11450,NY,6840,"Rochester, NY MSA",11-0000,Management occupations,major,21260,5.2,42.45,88300,1.8,19.39,26.54,37.51,51.28,#,40320,55200,78010,106670,#,2003
11477,NY,6840,"Rochester, NY MSA",13-0000,Business and financial operations occupations,major,15670,5.2,25.64,53330,1.5,14.16,17.74,23.09,31.35,41.51,29460,36900,48030,65200,86340,2003
11498,NY,6840,"Rochester, NY MSA",15-0000,Computer and mathematical occupations,major,12400,9.3,29.40,61150,1.8,15.79,21.13,28.92,36.57,44.65,32830,43950,60150,76060,92880,2003
11509,NY,6840,"Rochester, NY MSA",17-0000,Architecture and engineering occupations,major,12810,17.7,28.52,59330,2.1,16.00,20.19,26.83,35.47,44.69,33270,41990,55810,73770,92960,2003
11532,NY,6840,"Rochester, NY MSA",19-0000,"Life, physical, and social science occupations",major,5090,14.3,24.94,51880,3.2,11.73,16.35,22.25,30.26,42.75,24400,34000,46270,62930,88920,2003
11548,NY,6840,"Rochester, NY MSA",21-0000,Community and social services occupations,major,8590,5.7,17.38,36150,2.7,10.02,12.70,16.32,21.28,26.46,20850,26410,33950,44270,55030,2003
11560,NY,6840,"Rochester, NY MSA",23-0000,Legal occupations,major,2860,15.1,34.38,71510,5.0,14.91,21.14,31.43,41.87,58.09,31020,43970,65380,87090,120830,2003
11565,NY,6840,"Rochester, NY MSA",25-0000,"Education, training, and library occupations",major,46550,10.2,19.55,40660,2.6,7.28,10.56,17.69,25.46,34.71,15140,21950,36800,52950,72210,2003
11602,NY,6840,"Rochester, NY MSA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,5970,5.3,18.02,37480,4.0,6.85,10.50,15.84,22.01,30.89,14240,21830,32950,45770,64250,2003
11624,NY,6840,"Rochester, NY MSA",29-0000,Healthcare practitioners and technical occupations,major,24850,9.8,24.66,51300,3.1,12.84,15.98,20.27,25.96,38.37,26700,33250,42170,53990,79810,2003
11662,NY,6840,"Rochester, NY MSA",31-0000,Healthcare support occupations,major,16800,3.9,10.81,22490,2.2,7.31,8.75,10.39,12.67,15.45,15210,18190,21610,26350,32140,2003
11676,NY,6840,"Rochester, NY MSA",33-0000,Protective service occupations,major,10580,5.4,18.21,37880,5.0,7.80,10.35,18.86,24.87,27.96,16230,21530,39230,51730,58160,2003
11688,NY,6840,"Rochester, NY MSA",35-0000,Food preparation and serving related occupations,major,36540,2.4,8.18,17010,1.3,5.73,6.24,7.14,9.29,12.47,11920,12970,14840,19320,25930,2003
11704,NY,6840,"Rochester, NY MSA",37-0000,Building and grounds cleaning and maintenance occupations,major,15990,4.5,9.99,20770,1.6,6.25,7.33,8.88,11.66,15.53,13000,15240,18470,24240,32310,2003
11713,NY,6840,"Rochester, NY MSA",39-0000,Personal care and service occupations,major,13250,6.0,9.63,20030,2.1,6.04,7.02,8.50,10.79,15.08,12560,14610,17690,22430,31360,2003
11731,NY,6840,"Rochester, NY MSA",41-0000,Sales and related occupations,major,52920,2.2,13.99,29100,2.2,6.00,6.88,9.14,16.71,28.05,12480,14300,19010,34750,58350,2003
11747,NY,6840,"Rochester, NY MSA",43-0000,Office and administrative support occupations,major,89050,3.1,13.27,27600,1.1,7.58,9.63,12.48,16.24,20.15,15760,20030,25960,33770,41920,2003
11796,NY,6840,"Rochester, NY MSA",45-0000,"Farming, fishing, and forestry occupations",major,970,19.4,10.66,22180,3.5,6.10,7.32,9.66,13.37,17.08,12680,15230,20100,27800,35520,2003
11803,NY,6840,"Rochester, NY MSA",47-0000,Construction and extraction occupations,major,18490,3.4,18.54,38570,1.6,10.66,13.33,17.90,23.20,27.23,22170,27730,37220,48260,56640,2003
